model,optimizer,learning_rate,batch_size,fold,accuracy,precision,recall,f1_score,confusion_matrix
bilstm,adam,0.01,64,4,0.8662790697674418,0.8247422680412371,0.9302325581395348,0.8743169398907104,"[[138, 34], [12, 160]]"
bilstm,adam,0.01,64,5,0.8662790697674418,0.8387096774193549,0.9069767441860463,0.8715083798882681,"[[142, 30], [16, 156]]"
bilstm,adam,0.01,128,1,0.8662790697674418,0.8351063829787234,0.9127906976744186,0.8722222222222222,"[[141, 31], [15, 157]]"
bilstm,adam,0.01,128,2,0.8633720930232558,0.8453038674033149,0.8895348837209303,0.8668555240793201,"[[144, 28], [19, 153]]"
bilstm,adam,0.01,128,3,0.8604651162790697,0.8369565217391305,0.8953488372093024,0.8651685393258427,"[[142, 30], [18, 154]]"
bilstm,adam,0.01,128,4,0.8575581395348837,0.8324324324324325,0.8953488372093024,0.8627450980392157,"[[141, 31], [18, 154]]"
bilstm,adam,0.01,128,5,0.8430232558139535,0.8105263157894737,0.8953488372093024,0.850828729281768,"[[136, 36], [18, 154]]"
bilstm,adam,0.001,8,1,0.8604651162790697,0.8229166666666666,0.9186046511627908,0.8681318681318682,"[[138, 34], [14, 158]]"
bilstm,adam,0.001,8,2,0.8226744186046512,0.7846153846153846,0.8895348837209303,0.8337874659400545,"[[130, 42], [19, 153]]"
bilstm,adam,0.001,8,3,0.8575581395348837,0.8253968253968254,0.9069767441860463,0.8642659279778393,"[[139, 33], [16, 156]]"
bilstm,adam,0.001,8,4,0.872093023255814,0.8404255319148937,0.9186046511627908,0.8777777777777778,"[[142, 30], [14, 158]]"
bilstm,adam,0.001,8,5,0.8691860465116279,0.8469945355191257,0.9011627906976744,0.8732394366197183,"[[144, 28], [17, 155]]"
bilstm,adam,0.001,16,1,0.8284883720930233,0.7868020304568528,0.9011627906976744,0.8401084010840109,"[[130, 42], [17, 155]]"
bilstm,adam,0.001,16,2,0.8343023255813954,0.8074866310160428,0.877906976744186,0.841225626740947,"[[136, 36], [21, 151]]"
bilstm,adam,0.001,16,3,0.8459302325581395,0.8148148148148148,0.8953488372093024,0.853185595567867,"[[137, 35], [18, 154]]"
bilstm,adam,0.001,16,4,0.8430232558139535,0.8072916666666666,0.9011627906976744,0.8516483516483516,"[[135, 37], [17, 155]]"
bilstm,adam,0.001,16,5,0.8372093023255814,0.7989690721649485,0.9011627906976744,0.8469945355191257,"[[133, 39], [17, 155]]"
bilstm,adam,0.001,32,1,0.8313953488372093,0.8,0.8837209302325582,0.8397790055248618,"[[134, 38], [20, 152]]"
bilstm,adam,0.001,32,2,0.8197674418604651,0.7864583333333334,0.877906976744186,0.8296703296703297,"[[131, 41], [21, 151]]"
bilstm,adam,0.001,32,3,0.8313953488372093,0.8031914893617021,0.877906976744186,0.8388888888888889,"[[135, 37], [21, 151]]"
bilstm,adam,0.001,32,4,0.8313953488372093,0.8031914893617021,0.877906976744186,0.8388888888888889,"[[135, 37], [21, 151]]"
bilstm,adam,0.001,32,5,0.8372093023255814,0.7959183673469388,0.9069767441860463,0.8478260869565217,"[[132, 40], [16, 156]]"
bilstm,adam,0.001,64,1,0.8430232558139535,0.8072916666666666,0.9011627906976744,0.8516483516483516,"[[135, 37], [17, 155]]"
bilstm,adam,0.001,64,2,0.8284883720930233,0.7868020304568528,0.9011627906976744,0.8401084010840109,"[[130, 42], [17, 155]]"
bilstm,adam,0.001,64,3,0.8343023255813954,0.8142076502732241,0.8662790697674418,0.8394366197183099,"[[138, 34], [23, 149]]"
bilstm,adam,0.001,64,4,0.8168604651162791,0.7883597883597884,0.8662790697674418,0.8254847645429363,"[[132, 40], [23, 149]]"
bilstm,adam,0.001,64,5,0.8284883720930233,0.7810945273631841,0.9127906976744186,0.8418230563002681,"[[128, 44], [15, 157]]"
bilstm,adam,0.001,128,1,0.8313953488372093,0.8202247191011236,0.8488372093023255,0.8342857142857143,"[[140, 32], [26, 146]]"
bilstm,adam,0.001,128,2,0.811046511627907,0.7801047120418848,0.8662790697674418,0.8209366391184573,"[[130, 42], [23, 149]]"
bilstm,adam,0.001,128,3,0.8197674418604651,0.8055555555555556,0.8430232558139535,0.8238636363636364,"[[137, 35], [27, 145]]"
bilstm,adam,0.001,128,4,0.8313953488372093,0.8031914893617021,0.877906976744186,0.8388888888888889,"[[135, 37], [21, 151]]"
bilstm,adam,0.001,128,5,0.8226744186046512,0.8,0.8604651162790697,0.8291316526610645,"[[135, 37], [24, 148]]"
bilstm,adam,0.0001,8,1,0.8023255813953488,0.776595744680851,0.8488372093023255,0.8111111111111111,"[[130, 42], [26, 146]]"
bilstm,adam,0.0001,8,2,0.813953488372093,0.7783505154639175,0.877906976744186,0.825136612021858,"[[129, 43], [21, 151]]"
bilstm,adam,0.0001,8,3,0.8052325581395349,0.772020725388601,0.8662790697674418,0.8164383561643835,"[[128, 44], [23, 149]]"
bilstm,adam,0.0001,8,4,0.7877906976744186,0.7619047619047619,0.8372093023255814,0.7977839335180056,"[[127, 45], [28, 144]]"
bilstm,adam,0.0001,8,5,0.7965116279069767,0.7575757575757576,0.872093023255814,0.8108108108108109,"[[124, 48], [22, 150]]"
bilstm,adam,0.0001,16,1,0.8052325581395349,0.7807486631016043,0.8488372093023255,0.8133704735376045,"[[131, 41], [26, 146]]"
bilstm,adam,0.0001,16,2,0.7674418604651163,0.73,0.8488372093023255,0.7849462365591398,"[[118, 54], [26, 146]]"
bilstm,adam,0.0001,16,3,0.7965116279069767,0.7628865979381443,0.8604651162790697,0.8087431693989071,"[[126, 46], [24, 148]]"
bilstm,adam,0.0001,16,4,0.7790697674418605,0.7696629213483146,0.7965116279069767,0.7828571428571428,"[[131, 41], [35, 137]]"
bilstm,adam,0.0001,16,5,0.7906976744186046,0.7604166666666666,0.8488372093023255,0.8021978021978022,"[[126, 46], [26, 146]]"
bilstm,adam,0.0001,32,1,0.7674418604651163,0.73,0.8488372093023255,0.7849462365591398,"[[118, 54], [26, 146]]"
bilstm,adam,0.0001,32,2,0.7151162790697675,0.6651785714285714,0.8662790697674418,0.7525252525252525,"[[97, 75], [23, 149]]"
bilstm,adam,0.0001,32,3,0.7848837209302325,0.7606382978723404,0.8313953488372093,0.7944444444444444,"[[127, 45], [29, 143]]"
bilstm,adam,0.0001,32,4,0.7936046511627907,0.7616580310880829,0.8546511627906976,0.8054794520547945,"[[126, 46], [25, 147]]"
bilstm,adam,0.0001,32,5,0.7761627906976745,0.7317073170731707,0.872093023255814,0.7957559681697612,"[[117, 55], [22, 150]]"
bilstm,adam,0.0001,64,1,0.7093023255813954,0.6666666666666666,0.8372093023255814,0.7422680412371134,"[[100, 72], [28, 144]]"
bilstm,adam,0.0001,64,2,0.7093023255813954,0.6538461538461539,0.8895348837209303,0.7536945812807881,"[[91, 81], [19, 153]]"
bilstm,adam,0.0001,64,3,0.7093023255813954,0.6592920353982301,0.8662790697674418,0.7487437185929648,"[[95, 77], [23, 149]]"
bilstm,adam,0.0001,64,4,0.7122093023255814,0.6593886462882096,0.877906976744186,0.7531172069825436,"[[94, 78], [21, 151]]"
bilstm,adam,0.0001,64,5,0.7151162790697675,0.6622807017543859,0.877906976744186,0.755,"[[95, 77], [21, 151]]"
bilstm,adam,0.0001,128,1,0.7122093023255814,0.6622222222222223,0.8662790697674418,0.7506297229219143,"[[96, 76], [23, 149]]"
bilstm,adam,0.0001,128,2,0.7005813953488372,0.6468085106382979,0.8837209302325582,0.7469287469287469,"[[89, 83], [20, 152]]"
bilstm,adam,0.0001,128,3,0.6947674418604651,0.6558139534883721,0.8197674418604651,0.7286821705426356,"[[98, 74], [31, 141]]"
bilstm,adam,0.0001,128,4,0.7093023255813954,0.6607142857142857,0.8604651162790697,0.7474747474747475,"[[96, 76], [24, 148]]"
bilstm,adam,0.0001,128,5,0.7005813953488372,0.648068669527897,0.877906976744186,0.745679012345679,"[[90, 82], [21, 151]]"
bilstm,adam,1e-05,8,1,0.6773255813953488,0.6380090497737556,0.8197674418604651,0.7175572519083969,"[[92, 80], [31, 141]]"
bilstm,adam,1e-05,8,2,0.6802325581395349,0.6383928571428571,0.8313953488372093,0.7222222222222222,"[[91, 81], [29, 143]]"
bilstm,adam,1e-05,8,3,0.6715116279069767,0.6411483253588517,0.7790697674418605,0.7034120734908137,"[[97, 75], [38, 134]]"
bilstm,adam,1e-05,8,4,0.6831395348837209,0.6438356164383562,0.8197674418604651,0.7212276214833759,"[[94, 78], [31, 141]]"
bilstm,adam,1e-05,8,5,0.688953488372093,0.6431718061674009,0.8488372093023255,0.731829573934837,"[[91, 81], [26, 146]]"
bilstm,adam,1e-05,16,1,0.6773255813953488,0.6564102564102564,0.7441860465116279,0.6975476839237057,"[[105, 67], [44, 128]]"
bilstm,adam,1e-05,16,2,0.6744186046511628,0.6388888888888888,0.8023255813953488,0.711340206185567,"[[94, 78], [34, 138]]"
bilstm,adam,1e-05,16,3,0.6773255813953488,0.6564102564102564,0.7441860465116279,0.6975476839237057,"[[105, 67], [44, 128]]"
bilstm,adam,1e-05,16,4,0.6656976744186046,0.6350710900473934,0.7790697674418605,0.6997389033942559,"[[95, 77], [38, 134]]"
bilstm,adam,1e-05,16,5,0.6773255813953488,0.639269406392694,0.813953488372093,0.7161125319693095,"[[93, 79], [32, 140]]"
bilstm,adam,1e-05,32,1,0.6656976744186046,0.6363636363636364,0.7732558139534884,0.6981627296587927,"[[96, 76], [39, 133]]"
bilstm,adam,1e-05,32,2,0.6627906976744186,0.6346153846153846,0.7674418604651163,0.6947368421052632,"[[96, 76], [40, 132]]"
bilstm,adam,1e-05,32,3,0.686046511627907,0.6415929203539823,0.8430232558139535,0.7286432160804021,"[[91, 81], [27, 145]]"
bilstm,adam,1e-05,32,4,0.6686046511627907,0.6342592592592593,0.7965116279069767,0.7061855670103093,"[[93, 79], [35, 137]]"
bilstm,adam,1e-05,32,5,0.6627906976744186,0.6333333333333333,0.7732558139534884,0.6963350785340314,"[[95, 77], [39, 133]]"
bilstm,adam,1e-05,64,1,0.6598837209302325,0.631578947368421,0.7674418604651163,0.6929133858267716,"[[95, 77], [40, 132]]"
bilstm,adam,1e-05,64,2,0.6656976744186046,0.6403940886699507,0.7558139534883721,0.6933333333333334,"[[99, 73], [42, 130]]"
bilstm,adam,1e-05,64,3,0.6656976744186046,0.6325581395348837,0.7906976744186046,0.7028423772609819,"[[93, 79], [36, 136]]"
bilstm,adam,1e-05,64,4,0.6627906976744186,0.6359223300970874,0.7616279069767442,0.6931216931216931,"[[97, 75], [41, 131]]"
bilstm,adam,1e-05,64,5,0.688953488372093,0.6444444444444445,0.8430232558139535,0.7304785894206549,"[[92, 80], [27, 145]]"
bilstm,adam,1e-05,128,1,0.6656976744186046,0.6338028169014085,0.7848837209302325,0.7012987012987013,"[[94, 78], [37, 135]]"
bilstm,adam,1e-05,128,2,0.6627906976744186,0.6346153846153846,0.7674418604651163,0.6947368421052632,"[[96, 76], [40, 132]]"
bilstm,adam,1e-05,128,3,0.6627906976744186,0.6346153846153846,0.7674418604651163,0.6947368421052632,"[[96, 76], [40, 132]]"
bilstm,adam,1e-05,128,4,0.6569767441860465,0.6310679611650486,0.7558139534883721,0.6878306878306878,"[[96, 76], [42, 130]]"
bilstm,adam,1e-05,128,5,0.6627906976744186,0.6359223300970874,0.7616279069767442,0.6931216931216931,"[[97, 75], [41, 131]]"
bilstm,sgd,0.01,8,1,0.7238372093023255,0.6681222707423581,0.8895348837209303,0.7630922693266833,"[[96, 76], [19, 153]]"
bilstm,sgd,0.01,8,2,0.7209302325581395,0.6610169491525424,0.9069767441860463,0.7647058823529411,"[[92, 80], [16, 156]]"
bilstm,sgd,0.01,8,3,0.7267441860465116,0.6695652173913044,0.8953488372093024,0.7661691542288557,"[[96, 76], [18, 154]]"
bilstm,sgd,0.01,8,4,0.7034883720930233,0.6535087719298246,0.8662790697674418,0.745,"[[93, 79], [23, 149]]"
bilstm,sgd,0.01,8,5,0.7325581395348837,0.6785714285714286,0.8837209302325582,0.7676767676767676,"[[100, 72], [20, 152]]"
