model,optimizer,learning_rate,batch_size,fold,accuracy,precision,recall,f1_score,confusion_matrix
gru,sgd,0.0001,32,3,0.7151162790697675,0.6581196581196581,0.8953488372093024,0.7586206896551724,"[[92, 80], [18, 154]]"
gru,sgd,0.0001,32,4,0.6656976744186046,0.8064516129032258,0.436046511627907,0.5660377358490566,"[[154, 18], [97, 75]]"
gru,sgd,0.0001,32,5,0.6831395348837209,0.6179775280898876,0.9593023255813954,0.7517084282460137,"[[70, 102], [7, 165]]"
gru,sgd,0.0001,64,1,0.6104651162790697,0.5620915032679739,1.0,0.7196652719665272,"[[38, 134], [0, 172]]"
gru,sgd,0.0001,64,2,0.7093023255813954,0.6592920353982301,0.8662790697674418,0.7487437185929648,"[[95, 77], [23, 149]]"
gru,sgd,0.0001,64,3,0.5319767441860465,0.5165165165165165,1.0,0.6811881188118812,"[[11, 161], [0, 172]]"
gru,sgd,0.0001,64,4,0.7034883720930233,0.6576576576576577,0.8488372093023255,0.7411167512690355,"[[96, 76], [26, 146]]"
gru,sgd,0.0001,64,5,0.5581395348837209,0.5308641975308642,1.0,0.6935483870967742,"[[20, 152], [0, 172]]"
gru,sgd,0.0001,128,1,0.6337209302325582,0.5787671232876712,0.9825581395348836,0.728448275862069,"[[49, 123], [3, 169]]"
gru,sgd,0.0001,128,2,0.4825581395348837,0.0,0.0,0.0,"[[166, 6], [172, 0]]"
gru,sgd,0.0001,128,3,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
gru,sgd,0.0001,128,4,0.6453488372093024,0.5868055555555556,0.9825581395348836,0.7347826086956522,"[[53, 119], [3, 169]]"
gru,sgd,0.0001,128,5,0.4854651162790697,0.0,0.0,0.0,"[[167, 5], [172, 0]]"
gru,sgd,1e-05,8,1,0.5058139534883721,0.5029239766081871,1.0,0.669260700389105,"[[2, 170], [0, 172]]"
gru,sgd,1e-05,8,2,0.6569767441860465,0.7872340425531915,0.4302325581395348,0.556390977443609,"[[152, 20], [98, 74]]"
gru,sgd,1e-05,8,3,0.5552325581395349,0.5292307692307693,1.0,0.6921529175050302,"[[19, 153], [0, 172]]"
gru,sgd,1e-05,8,4,0.625,0.5723905723905723,0.9883720930232558,0.7249466950959488,"[[45, 127], [2, 170]]"
gru,sgd,1e-05,8,5,0.6686046511627907,0.881578947368421,0.3895348837209302,0.5403225806451613,"[[163, 9], [105, 67]]"
gru,sgd,1e-05,16,1,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
gru,sgd,1e-05,16,2,0.5203488372093024,0.5103857566765578,1.0,0.6758349705304518,"[[7, 165], [0, 172]]"
gru,sgd,1e-05,16,3,0.5145348837209303,0.5073746312684366,1.0,0.6731898238747553,"[[5, 167], [0, 172]]"
gru,sgd,1e-05,16,4,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
gru,sgd,1e-05,16,5,0.6162790697674418,0.5662251655629139,0.994186046511628,0.7215189873417721,"[[41, 131], [1, 171]]"
gru,sgd,1e-05,32,1,0.4941860465116279,0.0,0.0,0.0,"[[170, 2], [172, 0]]"
gru,sgd,1e-05,32,2,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
gru,sgd,1e-05,32,3,0.4970930232558139,0.0,0.0,0.0,"[[171, 1], [172, 0]]"
gru,sgd,1e-05,32,4,0.4970930232558139,0.0,0.0,0.0,"[[171, 1], [172, 0]]"
gru,sgd,1e-05,32,5,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
gru,sgd,1e-05,64,1,0.5145348837209303,0.5073746312684366,1.0,0.6731898238747553,"[[5, 167], [0, 172]]"
gru,sgd,1e-05,64,2,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
gru,sgd,1e-05,64,3,0.5203488372093024,0.5103857566765578,1.0,0.6758349705304518,"[[7, 165], [0, 172]]"
gru,sgd,1e-05,64,4,0.502906976744186,0.5014577259475219,1.0,0.6679611650485436,"[[1, 171], [0, 172]]"
